# L2Reduced_8-20NC_CALOR2017-19.root
#
# [status]
#  1 :CR    (w/ track)
#  0 :Noise (w/o track or noise covers track) 
# -1 :Too noisy  
# -2 :Almost no CAL data (missing hit info)
#
# [ID] [SID] [ts:sec] [ts:usec] [status]
0077 28 1507904312 278114 1
0077 29 1507904727 366049 1
0077 30 1507904833 718697 1
0077 31 1507905142 494106 1
0077 32 1507905270 243103 1
0077 33 1507905390 633722 1
0077 34 1507906804 809217 1
0077 35 1507906945  88500 1
0077 36 1507907239 407036 0
0077 37 1507907625 247817 1
0077 38 1507907762 471904 1
0077 39 1507908629  40714 1
0078 00 1507908636 616550 1
0078 01 1507908722 202547 1
0078 02 1507908871 375140 1
0078 03 1507910068 760927 1
0078 04 1507910220 573760 1
0078 05 1507910353 340523 1
0078 06 1507910532  20262 1
0078 07 1507910558 911039 1
0078 08 1507910782 585628 1
0078 09 1507910988 726809 1
0078 10 1507911424 328098 1
0078 11 1507911573  79627 0
0078 12 1507912787 981945 1
0078 13 1507914247  77795 1
0078 14 1507914406 287297 1
0078 15 1507914964 161216 1
0078 16 1507915194 882868 1
0078 17 1507915362  26544 1
0078 18 1507916239 684803 1
0078 19 1507916513  17805 0
0078 20 1507923044 740227 1
0078 21 1507923044 860337 1
0078 22 1507923176 825843 1
0078 23 1507923876 454381 1
0078 24 1507925786  86009 1
0078 25 1507925794 804727 1
0078 26 1507925979 936748 1
0078 27 1507926421 929073 1
0078 28 1507926477 333494 1
0078 29 1507927488 355005 1
0078 30 1507927596 930692 0
0078 31 1507927692 323236 0
0078 32 1507928431 607882 1
0078 33 1507928588 638411 1
0078 34 1507929025 123691 1
0078 35 1507929581 457947 1
0078 36 1507930361 980875 1
0078 37 1507930403 553095 1
0078 38 1507930640 779685 1
0078 39 1507931224 231270 1
0079 00 1507931850 649780 1
0079 01 1507931999 816018 1
0079 02 1507933085 403271 1
0079 03 1507933367 670705 1
0079 04 1507933633 440758 1
0079 05 1507985954 851465 1
0079 06 1507985963  54379 1
0079 07 1507986906 657018 1
0079 08 1507987279 441487 1
0079 09 1507988289 532510 1
0079 10 1507988947 685101 1
0079 11 1507989307 847170 0
0079 12 1507989634 679428 1
0079 13 1507990105 161663 1
0079 14 1507990177 622688 1
0079 15 1507990398 564371 1
0079 16 1507991103 192730 1
0079 17 1507991297 354749 1
0079 18 1507993968  89118 1
0079 19 1507995034 450143 1
0079 20 1507995358 441684 1
0079 21 1507995648  36075 1
0079 22 1507995930 826936 1
0079 23 1507996683 911773 1
0079 24 1507997182 519867 1
0079 25 1507997225 278292 1
0079 26 1507997343 264452 0
0079 27 1507997533 985239 1
0079 28 1507997581 677067 1
0079 29 1507997667 491009 1
0079 30 1507999815 344759 1
0079 31 1508000186 747786 0
0079 32 1508000578 306077 1
0079 33 1508001924 260503 1
0079 34 1508001932 774615 1
0079 35 1508002502  75125 1
0079 36 1508003414 329149 1
0079 37 1508003590 583199 1
0079 38 1508003882 798587 1
0079 39 1508004533 738507 1
0080 00 1508004701 287870 0
0080 01 1508004714 806879 1
0080 02 1508005562 682934 1
0080 03 1508006187 552597 1
0080 04 1508007080 394099 1
0080 05 1508007147 793625 1
0080 06 1508007207 846735 1
0080 07 1508007291 784311 1
0080 08 1508007456  57121 1
0080 09 1508007494 374201 1
0080 10 1508008114 522209 1
0080 11 1508008279 333512 1
0080 12 1508008629 116611 1
0080 13 1508008764 454202 1
0080 14 1508008872  62525 0
0080 15 1508008947 320883 1
0080 16 1508009482 420173 1
0080 17 1508009772 730321 1
0080 18 1508010279 637783 1
0080 19 1508010881 962605 1
0080 20 1508011143 370028 1
0080 21 1508012128 738898 1
0080 22 1508012249 168320 1
0080 23 1508012798 204571 1
0080 24 1508013086 880481 1
0080 25 1508013231 944390 1
0080 26 1508013587 397670 1
0080 27 1508014145 923913 1
0080 28 1508014516  84146 1
0080 29 1508014752 519284 1
0080 30 1508015477 896440 1
0080 31 1508015753 950767 1
0080 32 1508016265 421890 0
0080 33 1508016858 734203 1
0080 34 1508017143 999485 1
0080 35 1508017428 808581 1
0080 36 1508017627 482923 0
0080 37 1508017901 948924 1
0080 38 1508018178 570102 1
0080 39 1508018475 219439 1
0081 00 1508018759 521352 1
0081 01 1508018909 312715 1
0081 02 1508019435 399405 0
0081 03 1508019793 907819 1
0081 04 1508020046 581783 1
0081 05 1508020698 519623 1
0081 06 1508021456 133570 1
0081 07 1508021696 811558 1
0081 08 1508021713   2408 0
0081 09 1508021843 399808 1
0081 10 1508022195 678071 1
0081 11 1508022272 448054 0
0081 12 1508072408 100884 1
0081 13 1508072621 933955 1
0081 14 1508072678 865550 1
0081 15 1508072878 192866 1
0081 16 1508073058 686686 1
0081 17 1508073492 552402 1
0081 18 1508073510 847138 1
0081 19 1508073925 832528 0
0081 20 1508074063 967314 1
0081 21 1508075283 788629 1
0081 22 1508075456 616034 1
0081 23 1508075691 607981 0
0081 24 1508076089 228355 1
0081 25 1508076641 796895 0
0081 26 1508077579 846946 1
0081 27 1508078548 610317 1
0081 28 1508078605 371658 1
0081 29 1508078840  24899 1
0081 30 1508078890 338927 1
0081 31 1508079353 863543 1
0081 32 1508080142 245052 1
0081 33 1508080514 321652 1
0081 34 1508081309 400876 1
0081 35 1508082186 496646 1
0081 36 1508082210 814419 1
0081 37 1508082536 154762 1
0081 38 1508082860 517240 1
0081 39 1508083024 531070 1
0082 00 1508083086 553883 0
0082 01 1508083098 476367 0
0082 02 1508083332 853535 1
0082 03 1508083674 240981 1
0082 04 1508083735 375678 1
0082 05 1508083806 992326 1
0082 06 1508084081 386565 1
0082 07 1508084277 262099 1
0082 08 1508084415 437601 1
0082 09 1508085101 284423 1
0082 10 1508085162 283014 0
0082 11 1508085177 674484 0
0082 12 1508085563 570589 0
0082 13 1508086106 949105 1
0082 14 1508086293 438857 0
0082 15 1508086331 219012 0
0082 16 1508087203 807770 1
0082 17 1508087978 466463 0
0082 18 1508088158  28938 0
0082 19 1508088606 510011 1
0082 20 1508089489 886923 1
0082 21 1508089929 706661 1
0082 22 1508090012 822227 0
0082 23 1508090073 547982 1
0082 24 1508090101 864164 0
0082 25 1508090250 828599 1
0082 26 1508090292  54372 1
0082 27 1508091338 327184 0
0082 28 1508091898 353498 1
0082 29 1508092005  56833 1
0082 30 1508092049 908318 1
0082 31 1508092178 874696 1
0082 32 1508092202 513968 1
0082 33 1508092760 953525 0
0082 34 1508093703 680280 1
0082 35 1508094428 267961 1
0082 36 1508094719 311119 0
0082 37 1508094954 712357 1
0082 38 1508095995 515825 1
0082 39 1508096122 273927 1
0083 00 1508096928 849880 0
0083 01 1508097212 384398 1
0083 02 1508097264 819765 1
0083 03 1508097331 858705 1
0083 04 1508098076 250719 1
0083 05 1508098142 263947 0
0083 06 1508098259 519577 0
0083 07 1508098273 183056 1
0083 08 1508098319 172245 0
0083 09 1508098396 686014 1
0083 10 1508098680 729697 1
0083 11 1508099060 651057 1
0083 12 1508099063 140561 1
0083 13 1508099238 994888 1
0083 14 1508100487 786761 1
0083 15 1508101660 263884 1
0083 16 1508102227 873012 1
0083 17 1508102490 340363 1
0083 18 1508102788 760642 1
0083 19 1508102996 263406 1
0083 20 1508103855 428498 1
0083 21 1508104019 533191 1
0083 22 1508104030  72632 1
0083 23 1508104335 503006 1
0083 24 1508104544 874861 1
0083 25 1508104794 272533 1
0083 26 1508104839 350852 0
0083 27 1508104852 726747 0
0083 28 1508104886  81054 1
0083 29 1508105065 829791 1
0083 30 1508105656 867826 0
0083 31 1508105912 423204 0
0083 32 1508106267 307231 1
0083 33 1508106334  21843 0
0083 34 1508156903 288810 1
0083 35 1508159782 832082 1
0083 36 1508160645 925304 0
0083 37 1508160882 910917 1
0083 38 1508161374 699039 1
0083 39 1508162073 251410 0
0084 00 1508162185 949335 1
0084 01 1508163021 617428 1
0084 02 1508163988 111531 1
0084 03 1508164260 432852 1
0084 04 1508164474 906119 1
0084 05 1508164673 716989 1
0084 06 1508164976 146579 1
0084 07 1508165245  87755 1
0084 08 1508165544 197844 1
0084 09 1508166012 814213 1
0084 10 1508166205 202105 1
0084 11 1508166865 691330 1
0084 12 1508167445 447901 1
0084 13 1508167833 129646 1
0084 14 1508168085 675134 0
0084 15 1508168144 970242 1
0084 16 1508168223 146284 1
0084 17 1508168391 703701 1
0084 18 1508168478 226016 0
0084 19 1508168920 983334 1
0084 20 1508170231 198088 1
0084 21 1508170898 962982 1
0084 22 1508171057 660875 1
0084 23 1508171659 375680 1
0084 24 1508172680 393069 1
0084 25 1508173004  34543 1
0084 26 1508173298 987889 1
0084 27 1508173375 999227 0
0084 28 1508174853 226042 1
0084 29 1508174896 474147 1
0084 30 1508175020 230340 1
0084 31 1508175258 427226 1
0084 32 1508175529 335645 1
0084 33 1508175697 342664 1
0084 34 1508175806 481436 1
0084 35 1508175912 817158 1
0084 36 1508177001   9218 1
0084 37 1508177719 460459 1
0084 38 1508177944 584397 1
0084 39 1508178188 665525 1
0085 00 1508178204 916498 1
0085 01 1508178957 551728 1
0085 02 1508179453 336905 0
0085 03 1508179518  17337 1
0085 04 1508179536 892916 1
0085 05 1508179754  25921 1
0085 06 1508181240 513628 0
0085 07 1508181355 791845 1
0085 08 1508182259 654886 0
0085 09 1508182518 226522 0
0085 10 1508182836  12252 1
0085 11 1508183081 637413 1
0085 12 1508183101 541970 0
0085 13 1508183299 731023 0
0085 14 1508183464 839221 1
0085 15 1508183955 986561 1
0085 16 1508184871 704509 1
0085 17 1508185731 572662 1
0085 18 1508185822 456717 1
0085 19 1508186246 783703 1
0085 20 1508186353 992590 1
0085 21 1508186544  82597 1
0085 22 1508186903 542293 1
0085 23 1508187229 828016 1
0085 24 1508187519 548646 1
0085 25 1508187813 556016 1
0085 26 1508187951 897418 1
0085 27 1508188433 711078 1
0085 28 1508188435 559832 1
0085 29 1508188448 129976 1
0085 30 1508189192 162612 0
0085 31 1508189411 294182 1
0085 32 1508189651 289407 1
0085 33 1508189667 720725 1
0085 34 1508190126 411859 1
0085 35 1508240822 593940 1
0085 36 1508241032 395363 1
0085 37 1508241553 569539 1
0085 38 1508241585  82519 1
0085 39 1508241720 826889 1
0086 00 1508241886  88160 1
0086 01 1508241976 516391 1
0086 02 1508242024 517155 1
0086 03 1508242249 572139 1
0086 04 1508243087 347744 1
0086 05 1508243101 767858 1
0086 06 1508243376 426296 0
0086 07 1508243827 983031 1
0086 08 1508244008 714381 1
0086 09 1508244230 442660 1
0086 10 1508244388 313854 1
0086 11 1508244401 179615 1
0086 12 1508244656 628906 1
0086 13 1508244867 867352 1
0086 14 1508244915 237962 0
0086 15 1508245232 163120 0
0086 16 1508246551 581089 1
0086 17 1508247175  52021 1
0086 18 1508247407  64049 1
0086 19 1508248812 898494 1
0086 20 1508248887 320853 0
0086 21 1508248906 896959 1
0086 22 1508250269 648505 1
0086 23 1508250900 438324 1
0086 24 1508251027 577889 1
0086 25 1508252527 316092 1
0086 26 1508252736  59338 1
0086 27 1508260042 159069 1
0086 28 1508260288 660304 1
0086 29 1508261122 934441 1
0086 30 1508261249 916904 1
0086 31 1508261559 935537 1
0086 32 1508261854 684927 1
0086 33 1508262326 284156 1
0086 34 1508262972 943865 1
0086 35 1508263101 422486 1
0086 36 1508263681 985605 1
0086 37 1508264344 122421 1
0086 38 1508264973 217497 1
0086 39 1508266831  24543 1
0087 00 1508269578 496172 1
0087 01 1508269694 767198 0
0087 02 1508270311 697962 1
0087 03 1508270610 739104 1
0087 04 1508271101 690236 1
0087 05 1508271195 658088 1
0087 06 1508271422 377427 1
0087 07 1508271543  13220 1
0087 08 1508271593 214032 1
0087 09 1508271596 445928 1
0087 10 1508271604 634593 1
0087 11 1508271605 350363 0
0087 12 1508271781 881619 1
0087 13 1508272041 509838 1
0087 14 1508272357 291120 1
0087 15 1508273707 784070 1
0087 16 1508273719 964119 0
0087 17 1508273842 593502 1
0087 18 1508273885  97462 1
0087 19 1508273923 867854 1
0087 20 1508274611 268146 0
0087 21 1508274617 542762 1
0087 22 1508275107 701145 1
0087 23 1508275207 583874 1
0087 24 1508275215 448210 1
0087 25 1508275398  24830 1
0087 26 1508275803 803183 0
0087 27 1508275952  62619 1
0087 28 1508276120 518078 1
0087 29 1508326525 293960 1
0087 30 1508326697 230886 1
0087 31 1508326776 857475 1
0087 32 1508327291 265084 1
0087 33 1508328038 644830 1
0087 34 1508328353 836178 0
0087 35 1508328960 992584 1
0087 36 1508329424 531116 1
0087 37 1508329465 979722 0
0087 38 1508330290  26926 1
0087 39 1508330332 573257 1
0088 00 1508330398 628232 1
0088 01 1508330464 646213 1
0088 02 1508330566 234683 1
0088 03 1508330588 926412 0
0088 04 1508331073 686106 0
0088 05 1508331250 799151 1
0088 06 1508331386 723294 1
0088 07 1508332377 932140 1
0088 08 1508332410 164247 1
0088 09 1508332424 897816 1
0088 10 1508332626 181905 0
0088 11 1508335339 596925 1
0088 12 1508336092 506659 1
0088 13 1508336519 383511 0
0088 14 1508336724  72429 0
0088 15 1508337027 116033 1
0088 16 1508337191 654129 1
0088 17 1508337357 587904 1
0088 18 1508337579 424968 0
0088 19 1508337650 806027 1
0088 20 1508337761 838228 1
0088 21 1508337960 160012 1
0088 22 1508338600 450288 1
0088 23 1508338998 997315 1
0088 24 1508339164 651928 1
0088 25 1508339243 798465 1
0088 26 1508339306  10009 1
0088 27 1508339984 896919 1
0088 28 1508340157 429261 1
0088 29 1508340642 882186 0
0088 30 1508340648  75805 1
0088 31 1508340892 169061 1
0088 32 1508340909 587610 1
0088 33 1508341126 131202 1
0088 34 1508341610 365077 1
0088 35 1508341941 799938 1
0088 36 1508341991 400886 1
0088 37 1508342236 449363 1
0088 38 1508342367 955543 1
0088 39 1508342868 688128 1
0089 00 1508342904  39155 1
0089 01 1508343412  19922 0
0089 02 1508343441  45631 0
0089 03 1508343442 523787 1
0089 04 1508343527 441478 1
0089 05 1508343924 633878 1
0089 06 1508345736 136732 1
0089 07 1508345867 326589 1
0089 08 1508346540 990325 1
0089 09 1508346898  94129 1
0089 10 1508347224 576455 1
0089 11 1508348074 773431 1
0089 12 1508348469  66839 0
0089 13 1508349193 299209 1
0089 14 1508349512 389600 0
0089 15 1508349534 644179 0
0089 16 1508350359 621401 1
0089 17 1508350474 998667 1
0089 18 1508350915 886404 0
0089 19 1508350981 441540 1
0089 20 1508351135 558621 0
0089 21 1508351254 861841 1
0089 22 1508351342 934065 1
0089 23 1508352144 845422 1
0089 24 1508352590 192980 1
0089 25 1508353208 464687 0
0089 26 1508353327 181503 1
0089 27 1508353351 216886 1
0089 28 1508353380 440627 1
0089 29 1508353572 569580 1
0089 30 1508353582 957917 1
0089 31 1508353932  39031 0
0089 32 1508354114 915386 1
0089 33 1508354540 675998 0
0089 34 1508355416 430813 1
0089 35 1508355698 371515 1
0089 36 1508356099 791644 1
0089 37 1508356678  35399 1
0089 38 1508357622 347266 0
0089 39 1508357825 264067 0
0090 00 1508358894 933825 1
0090 01 1508359269  53613 1
0090 02 1508359647 550884 1
0090 03 1508361006  66819 1
0090 04 1508412640 105338 1
0090 05 1508412839 532778 1
0090 06 1508413256 431735 0
0090 07 1508413365 291979 0
0090 08 1508413913  26300 1
0090 09 1508414077  58990 1
0090 10 1508414657 679816 0
0090 11 1508414684 115026 0
0090 12 1508415614 766479 1
0090 13 1508415858 305885 1
0090 14 1508415941 108491 1
0090 15 1508416382 750786 1
0090 16 1508417694 542758 0
0090 17 1508418166  66530 1
0090 18 1508419139 408365 1
0090 19 1508419349 271538 1
0090 20 1508420390 585500 1
0090 21 1508421422 426503 1
0090 22 1508421788 752645 1
0090 23 1508422998 925116 1
0090 24 1508423078 452092 1
0090 25 1508423156 392431 1
0090 26 1508423668 338532 1
0090 27 1508423859 726070 1
0090 28 1508426438 404427 1
0090 29 1508427498 358863 1
0090 30 1508428131 926556 1
0090 31 1508428307  20507 1
0090 32 1508428311  62032 1
0090 33 1508428559 220913 1
0090 34 1508428671 413177 1
0090 35 1508429184 328739 1
0090 36 1508429841 625313 1
0090 37 1508430438 431340 1
0090 38 1508430485 560988 1
0090 39 1508430832 640353 1
0091 00 1508431260 274034 1
0091 01 1508432049 682768 1
0091 02 1508432267 795595 1
0091 03 1508432605 441591 1
0091 04 1508432699 980963 1
0091 05 1508432983 979902 1
0091 06 1508433463 738593 1
0091 07 1508433853 555742 1
0091 08 1508434261 539314 0
0091 09 1508435484 436714 0
0091 10 1508436011 371438 1
0091 11 1508436209 144279 1
0091 12 1508436234 952331 1
0091 13 1508436359 572130 1
0091 14 1508436438 960127 1
0091 15 1508436729  61058 1
0091 16 1508437307 457422 1
0091 17 1508437694 475503 1
0091 18 1508437829 827464 1
0091 19 1508437892 164109 1
0091 20 1508437906 417375 1
0091 21 1508438348 355443 1
0091 22 1508438441 810981 0
0091 23 1508438570  92488 1
0091 24 1508439774 231969 1
0091 25 1508439959 306063 1
0091 26 1508440042 546238 1
0091 27 1508440129 134666 1
0091 28 1508441428 414434 1
0091 29 1508442841 137563 1
0091 30 1508443647 474452 0
0091 31 1508444175  46349 1
0091 32 1508444656 572669 1
0091 33 1508444782 778875 1
0091 34 1508444993 664244 0
0091 35 1508445149 245367 1
0091 36 1508445212 114809 1
0091 37 1508445834 367683 0
0091 38 1508446542 216002 1
0091 39 1508446668 796562 1
0092 00 1508447130 576966 1
0092 01 1508447144 718750 1
0092 02 1508447262 851888 1
0092 03 1508448716 614098 1
0092 04 1508449088 271962 0
0092 05 1508449290 236946 0
0092 06 1508449357 650968 1
0092 07 1508449403 790389 1
0092 08 1508449990 770757 1
0092 09 1508450215 670464 1
0092 10 1508450405 596613 1
0092 11 1508450442 908828 1
0092 12 1508450824 143398 1
0092 13 1508451029 319154 1
0092 14 1508451294 343300 1
0092 15 1508452116 541445 1
0092 16 1508452459 260694 1
0092 17 1508495614 864348 1
0092 18 1508495986  82138 1
0092 19 1508496070 713954 1
0092 20 1508496134 894182 1
0092 21 1508496352 110204 1
0092 22 1508496385 259162 1
0092 23 1508496904 472016 1
0092 24 1508497745 691606 1
0092 25 1508499125 286127 1
0092 26 1508499919 200655 1
0092 27 1508499970 256458 1
0092 28 1508500505 545718 1
0092 29 1508500586 966022 1
0092 30 1508501329 970896 1
0092 31 1508501438 888128 1
0092 32 1508501717 231491 1
0092 33 1508502089 880611 1
0092 34 1508502381 128048 1
0092 35 1508502748 359838 1
0092 36 1508502894 830990 0
0092 37 1508503760 642079 1
0092 38 1508503813 897929 0
0092 39 1508503844 702111 1
0093 00 1508503992 851825 1
0093 01 1508504494 288784 1
0093 02 1508504598 633188 0
0093 03 1508505229 526896 1
0093 04 1508505390  74973 0
0093 05 1508505735 345544 1
0093 06 1508505911 221853 1
0093 07 1508505960 762644 1
0093 08 1508506055 294625 1
0093 09 1508506933 878693 0
0093 10 1508507462 910067 1
0093 11 1508507737 199177 1
0093 12 1508508449 672139 1
0093 13 1508509098 560142 1
0093 14 1508510150 309712 1
0093 15 1508510536 958058 1
0093 16 1508510824 525954 1
0093 17 1508511258 574520 1
0093 18 1508511529 884572 1
0093 19 1508512143 499027 0
0093 20 1508513476 722637 1
0093 21 1508513815 278990 1
0093 22 1508513973 572293 0
0093 23 1508514488 251817 1
0093 24 1508514540 386742 0
0093 25 1508514663 860310 1
0093 26 1508516419 683146 1
0093 27 1508516571 670380 1
0093 28 1508517121 230717 1
0093 29 1508517554 816894 0
0093 30 1508517919 818782 1
0093 31 1508518368 121362 0
0093 32 1508518486 619558 1
0093 33 1508520089 759182 1
0093 34 1508520139  30136 1
0093 35 1508521271 572616 1
0093 36 1508521815 392672 1
0093 37 1508523414 231791 1
0093 38 1508523659 693572 1
0093 39 1508524795  82361 0
0094 00 1508525014 810833 1
0094 01 1508525201 702622 1
0094 02 1508525450 666757 1
0094 03 1508525469 489343 1
0094 04 1508525869 760076 1
0094 05 1508528026 138680 0
0094 06 1508528299  53530 1
0094 07 1508528543 760185 1
0094 08 1508578450 431883 1
0094 09 1508578641 125364 1
0094 10 1508579025 240962 1
0094 11 1508579522  70605 1
0094 12 1508580263 300293 1
0094 13 1508580293 131231 1
0094 14 1508580454 349843 1
0094 15 1508580632 308002 1
0094 16 1508581147  29825 1
0094 17 1508581557 877198 1
0094 18 1508581587  87995 1
0094 19 1508581713 709732 1
0094 20 1508583280 149475 1
0094 21 1508584891 853708 1
0094 22 1508585533 835154 1
0094 23 1508585746 479664 1
0094 24 1508585781 826306 1
0094 25 1508585787 772533 1
0094 26 1508585861 666106 1
0094 27 1508585895 527100 0
0094 28 1508586750 632838 1
0094 29 1508586872 550055 1
0094 30 1508587821 230520 1
0094 31 1508588020 498631 1
0094 32 1508588062 713006 0
0094 33 1508588280 197413 1
0094 34 1508588483 666222 1
0094 35 1508588686 105911 1
0094 36 1508588901  97315 1
0094 37 1508590750 631174 0
0094 38 1508590835 358256 1
0094 39 1508592022 306159 1
0095 00 1508593001 428694 1
0095 01 1508593060 876892 1
0095 02 1508593350 136436 1
0095 03 1508593686 151427 1
0095 04 1508593734 651160 1
0095 05 1508593840 346590 1
0095 06 1508594250 883164 1
0095 07 1508594299 602320 0
0095 08 1508594339 498661 1
0095 09 1508594631 903100 1
0095 10 1508594636 594028 1
0095 11 1508594648 184561 1
0095 12 1508595411  22558 1
0095 13 1508596072 966500 0
0095 14 1508597761 442817 1
0095 15 1508598022 595894 1
0095 16 1508598580 438667 1
0095 17 1508598840 686127 1
0095 18 1508599471 162633 1
0095 19 1508599573 380492 1
0095 20 1508599582 436906 1
0095 21 1508600077 129142 1
0095 22 1508600276 408999 1
0095 23 1508600384 415128 0
0095 24 1508600403  54619 1
0095 25 1508600610 514139 1
0095 26 1508601168 167412 0
0095 27 1508601193 137713 0
0095 28 1508601757 472121 0
0095 29 1508601773 427383 1
0095 30 1508602483 780055 1
0095 31 1508603153 926939 1
0095 32 1508603596 202327 0
0095 33 1508604999 405600 1
0095 34 1508605194 719315 1
0095 35 1508605609 498043 1
0095 36 1508606251  57729 0
0095 37 1508606286 259989 1
0095 38 1508606779 633958 1
0095 39 1508607054 714863 1
0096 00 1508607058 278332 1
0096 01 1508607654 424324 0
0096 02 1508608598 292675 1
0096 03 1508609102 599484 1
0096 04 1508609148 369457 1
0096 05 1508755919 332746 1
0096 06 1508761348 515467 1
0096 07 1508761658 629407 0
0096 08 1508761753 458107 1
0096 09 1508762090 865876 1
0096 10 1508762948 530453 1
0096 11 1508762999 761991 1
0096 12 1508763612 296143 0
0096 13 1508764548 256906 0
0096 14 1508764711 789818 1
0096 15 1508764855 187581 0
0096 16 1508765710 427431 0
0096 17 1508766004 750848 1
0096 18 1508766527 996743 1
0096 19 1508766747 642344 0
0096 20 1508766796 305826 1
0096 21 1508767125 290930 0
0096 22 1508767511 828953 1
0096 23 1508767695 696728 1
0096 24 1508767770  40975 1
0096 25 1508767791 556288 1
0096 26 1508768653 541559 1
0096 27 1508768808 179033 1
0096 28 1508769138 805457 1
0096 29 1508769200 757158 1
0096 30 1508769329 294629 1
0096 31 1508769553 460575 0
0096 32 1508769617 718545 1
0096 33 1508769655 540323 0
0096 34 1508770654 676121 1
0096 35 1508770830 706182 1
0096 36 1508771401  53745 1
0096 37 1508772693 700252 1
0096 38 1508772910 448395 1
0096 39 1508773032  19769 1
0097 00 1508773744 388003 1
0097 01 1508773747 719383 1
0097 02 1508774999 813200 0
0097 03 1508775192 317951 1
0097 04 1508776708 322571 0
0097 05 1508778011 184722 1
0097 06 1508778651 377480 1
0097 07 1508779268 479173 1
0097 08 1508780356 986835 1
0097 09 1508780384 440895 1
0097 10 1508780538 652448 1
0097 11 1508780659 118122 0
0097 12 1508780957 314111 1
0097 13 1508781084 167712 1
0097 14 1508781092 572341 1
0097 15 1508781355 951487 1
0097 16 1508781488 130800 1
0097 17 1508782385 303668 1
0097 18 1508782463 203016 1
0097 19 1508784327 354628 1
0097 20 1508784480 436105 1
0097 21 1508834828  92895 1
0097 22 1508834835 221719 1
0097 23 1508836051 285161 1
0097 24 1508836486 574181 1
0097 25 1508837037 461821 0
0097 26 1508837115 862834 1
0097 27 1508837152 998457 1
0097 28 1508837243 286206 1
0097 29 1508837532 531364 1
0097 30 1508838151 545936 1
0097 31 1508838951 862154 1
0097 32 1508839263  58813 0
0097 33 1508839751 154138 1
0097 34 1508839769  69361 0
0097 35 1508839903 687669 1
0097 36 1508840187 609489 1
0097 37 1508840734 326132 1
0097 38 1508841875 701195 0
0097 39 1508842021 840924 1
0098 00 1508842038 626936 1
0098 01 1508842382  60812 1
0098 02 1508842396 759510 1
0098 03 1508844785 775104 1
0098 04 1508845579 863295 1
0098 05 1508846094 667346 0
0098 06 1508846420  34744 1
0098 07 1508846611 989913 0
0098 08 1508846626 497138 1
0098 09 1508846752 202879 1
0098 10 1508847326 633605 1
0098 11 1508847629 688559 1
0098 12 1508847922 112231 1
0098 13 1508848035 901493 1
0098 14 1508848124 176609 1
0098 15 1508848771 555978 1
0098 16 1508848991 908077 1
0098 17 1508850641 108180 1
0098 18 1508850760 339724 1
0098 19 1508850803 795661 1
0098 20 1508851691 975593 1
0098 21 1508851899 763441 1
0098 22 1508852023 310271 1
0098 23 1508852914 299381 1
0098 24 1508852919 637219 1
0098 25 1508853140 428002 1
0098 26 1508853421 879671 1
0098 27 1508853743 925445 1
0098 28 1508853803 247277 1
0098 29 1508853824 723341 1
0098 30 1508853992 258508 1
0098 31 1508854820 718952 1
0098 32 1508854925 390311 1
0098 33 1508854959 815582 0
0098 34 1508855112 545686 0
0098 35 1508855541 834805 0
0098 36 1508855913  37769 1
0098 37 1508856372 481532 1
0098 38 1508856939 873048 1
0098 39 1508857948 336611 1
0099 00 1508858444 704958 1
0099 01 1508858908  91583 1
0099 02 1508859144  63389 1
0099 03 1508859842 645464 1
0099 04 1508859862 255937 1
0099 05 1508860798 694673 1
0099 06 1508861541 477806 1
0099 07 1508862508 258511 1
0099 08 1508862993 859108 1
0099 09 1508863877 628756 1
0099 10 1508863956 592694 1
0099 11 1508864286 796190 1
0099 12 1508864805 414434 1
0099 13 1508864985 642519 1
0099 14 1508865343 758200 1
0099 15 1508865471 585237 1
0099 16 1508865901 673474 1
0099 17 1508867268 358083 1
0099 18 1508868437   7162 1
0099 19 1508868997 125152 1
0099 20 1508869167  56629 1
0099 21 1508869284 176794 1
0099 22 1508869731 583326 0
0099 23 1508870335  80992 0
0099 24 1508871381  35898 1
0099 25 1508872174 586935 1
0099 26 1508872409 128843 1
0099 27 1508872802 602598 1
0099 28 1508872887 139962 1
0099 29 1508920614 948898 1
0099 30 1508922078 710874 1
0099 31 1508922697 890553 1
0099 32 1508923694 628758 1
0099 33 1508924190 752762 0
0099 34 1508924654 522975 0
0099 35 1508924694 780891 1
0099 36 1508926307 826915 1
0099 37 1508926529 743947 1
0099 38 1508927397 355652 1
0099 39 1508927461 313433 1
0100 00 1508927539 597719 0
0100 01 1508927954 128868 1
0100 02 1508928763 444441 1
0100 03 1508928858 675717 1
0100 04 1508930830 315825 1
0100 05 1508931182 493221 0
0100 06 1508931467 994237 0
0100 07 1508931517 319938 1
0100 08 1508931767 389206 1
0100 09 1508931785 924953 1
0100 10 1508931813 986428 0
0100 11 1508931854 667784 1
0100 12 1508931910 426286 0
0100 13 1508932091 256412 1
0100 14 1508932306 672420 1
0100 15 1508932399 855510 1
0100 16 1508932433 934344 0
0100 17 1508932464  13890 1
0100 18 1508932724 278888 1
0100 19 1508932751 879303 1
0100 20 1508933065 694498 1
0100 21 1508933087 618628 1
0100 22 1508933125 478776 1
0100 23 1508933532 146728 0
0100 24 1508934573 880916 1
0100 25 1508935885 517628 0
0100 26 1508939068 943068 1
0100 27 1508939100 556751 1
0100 28 1508939338 296813 1
0100 29 1508939563 467138 1
0100 30 1508939801 949804 1
0100 31 1508940098  67979 1
